,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
227,15,8,2017,12.11429387755102,22.0,32.0,80.0,98.0,surplus,5351205883181143.0,1.0044247787610618,-0.004424778761061843
228,16,8,2017,12.127707288629736,22.0,27.0,83.0,99.0,surplus,2568399300716188.0,1.0044052863436124,-0.004405286343612369
229,17,8,2017,12.332808329862557,21.0,27.0,84.0,97.0,surplus,1952811203684882.5,1.0043859649122806,-0.004385964912280604
230,18,8,2017,11.904295234128638,22.0,27.0,76.0,96.0,surplus,1405733642168629.5,1.0043668122270741,-0.004366812227074135
231,19,8,2017,13.932,22.5,29.5,67.0,98.0,surplus,2107346206561518.0,1.0043478260869565,-0.004347826086956497
232,20,8,2017,11.7648,21.0,27.0,73.0,96.0,surplus,513093634084477.2,1.0043290043290043,-0.0043290043290042934
233,21,8,2017,12.069472104310279,21.0,27.0,74.0,92.0,surplus,280818658139952.7,1.0043103448275863,-0.004310344827586299
234,22,8,2017,11.50247210431028,21.5,25.5,78.0,92.0,surplus,207717371094435.9,1.0042918454935623,-0.0042918454935623185
235,23,8,2017,12.1086,21.5,27.5,63.0,92.0,deficit,-610574171763200.2,1.0042735042735043,-0.004273504273504258
236,24,8,2017,14.4684,22.0,27.5,64.0,92.0,deficit,-225718065827666.9,1.004255319148936,-0.004255319148936065
237,25,8,2017,12.535719920392742,21.5,26.0,85.0,95.0,surplus,1644257272911959.5,1.0042372881355932,-0.004237288135593209
238,26,8,2017,14.4918,21.0,28.0,65.0,94.0,deficit,-185960337143036.72,1.0042194092827004,-0.00421940928270037
239,27,8,2017,12.705894875573327,23.0,27.5,77.0,97.0,surplus,2693704779436110.0,1.004201680672269,-0.004201680672268893
240,28,8,2017,11.2572,22.5,29.0,67.0,93.0,surplus,1388103867902381.0,1.00418410041841,-0.004184100418409997
241,29,8,2017,12.724298128610908,23.0,25.0,87.0,93.0,surplus,1966855583884091.8,1.0041666666666667,-0.004166666666666652
242,30,8,2017,11.634716399423723,22.0,26.0,82.0,93.0,surplus,1395432526165719.2,1.004149377593361,-0.004149377593360981
243,31,8,2017,10.9152,22.5,27.5,60.0,94.0,deficit,-310978071491629.75,1.0041322314049588,-0.004132231404958775
244,1,9,2017,11.79,21.5,28.0,65.0,93.0,deficit,-14914894747150.61,1.0041152263374487,-0.004115226337448652
245,2,9,2017,12.21701562908685,21.5,27.0,74.0,94.0,surplus,790486866483445.5,1.0040983606557377,-0.004098360655737654
246,3,9,2017,13.518,22.0,28.0,66.0,94.0,surplus,527633820301300.6,1.0040816326530613,-0.004081632653061273
247,4,9,2017,11.0178,21.0,28.0,68.0,94.0,surplus,245729250967341.5,1.0040650406504066,-0.004065040650406582
248,5,9,2017,11.973861451017354,21.0,27.5,67.0,93.0,deficit,-289402617681016.6,1.0040485829959513,-0.004048582995951344
249,6,9,2017,11.474990289787225,21.0,28.0,68.0,93.0,surplus,148428669841622.94,1.0040322580645162,-0.0040322580645162365
250,7,9,2017,11.211230804155264,23.0,25.0,78.0,93.0,surplus,961345634131833.5,1.0040160642570282,-0.004016064257028162
251,8,9,2017,10.7676,20.0,27.0,82.0,94.0,surplus,1118711592031978.9,1.004,-0.0040000000000000036
252,9,9,2017,13.6566,21.5,30.0,66.0,85.0,surplus,515141333058949.06,1.00398406374502,-0.003984063745019917
253,10,9,2017,11.7054,23.0,29.0,67.0,95.0,surplus,2131529193461791.5,1.003968253968254,-0.003968253968253954
254,11,9,2017,12.987,23.0,29.0,58.0,93.0,surplus,375302179818441.3,1.0039525691699605,-0.0039525691699604515
255,12,9,2017,12.2868,21.5,29.0,65.0,94.0,surplus,708316724801204.0,1.0039370078740157,-0.003937007874015741
256,13,9,2017,11.968097506422835,22.0,28.0,78.0,93.0,surplus,2370017358171615.5,1.003921568627451,-0.0039215686274509665
257,14,9,2017,18.9792,20.5,30.5,57.0,92.0,deficit,-583192454787721.8,1.00390625,-0.00390625
258,15,9,2017,11.862,22.5,30.0,64.0,92.0,surplus,1607646256165883.0,1.0038910505836576,-0.0038910505836575737
259,16,9,2017,11.2068,22.5,29.0,85.0,93.0,surplus,4737560127204897.0,1.003875968992248,-0.003875968992248069
260,17,9,2017,14.2956,22.5,29.5,58.0,92.0,surplus,226898177174359.0,1.0038610038610039,-0.0038610038610038533
261,18,9,2017,14.0202,23.0,30.0,60.0,90.0,surplus,981906483054865.9,1.0038461538461538,-0.0038461538461538325
262,19,9,2017,13.516956786631834,22.0,29.5,75.0,91.0,surplus,2839846448962295.0,1.003831417624521,-0.003831417624521105
263,20,9,2017,15.9264,24.0,31.0,46.0,91.0,deficit,-286143321423525.8,1.0038167938931297,-0.003816793893129722
264,21,9,2017,14.25816525523312,23.0,29.0,69.0,93.0,surplus,2391527722501323.5,1.0038022813688212,-0.0038022813688212143
265,22,9,2017,14.0796,23.5,29.0,62.0,92.0,surplus,1359537390526651.0,1.003787878787879,-0.0037878787878788955
266,23,9,2017,16.974,23.0,30.0,60.0,97.0,surplus,2003845003604211.5,1.0037735849056604,-0.0037735849056603765
267,24,9,2017,13.9266,21.0,29.5,55.0,97.0,deficit,-787321792184179.8,1.0037593984962405,-0.003759398496240518
268,25,9,2017,15.3432,21.0,31.0,56.0,94.0,surplus,31878620177009.23,1.00374531835206,-0.0037453183520599342
269,26,9,2017,14.860703148837851,21.5,25.5,80.0,93.0,surplus,692712355486578.4,1.0037313432835822,-0.003731343283582156
270,27,9,2017,15.1596,21.0,30.0,63.0,93.0,surplus,651592709357810.5,1.003717472118959,-0.0037174721189590088
271,28,9,2017,14.0832,22.5,29.5,62.0,95.0,surplus,1438633844236157.8,1.0037037037037038,-0.0037037037037037646
272,29,9,2017,11.5956,22.5,28.5,60.0,96.0,surplus,510907420528140.4,1.003690036900369,-0.0036900369003689537
273,30,9,2017,12.7584,21.5,29.5,50.0,94.0,deficit,-1812058919244302.2,1.0036764705882353,-0.003676470588235281
274,1,10,2017,16.9272,21.0,31.5,48.0,96.0,deficit,-1188517128694949.0,1.0036630036630036,-0.00366300366300365
275,2,10,2017,14.8212,22.5,30.5,64.0,95.0,surplus,2662565859030610.5,1.0036496350364963,-0.0036496350364962904
276,3,10,2017,19.5372,23.0,31.5,60.0,94.0,surplus,2817618394473317.5,1.0036363636363637,-0.0036363636363636598
277,4,10,2017,15.9984,22.0,30.0,46.0,95.0,deficit,-1926895507380406.0,1.0036231884057971,-0.0036231884057971175
278,5,10,2017,16.2,21.5,30.5,57.0,95.0,surplus,393020480816153.8,1.0036101083032491,-0.0036101083032491488
279,6,10,2017,17.847,23.5,31.0,59.0,94.0,surplus,2672365988604759.0,1.0035971223021583,-0.003597122302158251
280,7,10,2017,14.2398,23.0,30.0,64.0,96.0,surplus,2936147410360223.5,1.003584229390681,-0.0035842293906809264
281,8,10,2017,12.0564,22.5,30.0,72.0,97.0,surplus,4479360376053984.0,1.0035714285714286,-0.0035714285714285587
282,9,10,2017,13.1652,22.5,31.0,60.0,98.0,surplus,2772479623073224.0,1.00355871886121,-0.003558718861210064
283,10,10,2017,14.0418,22.0,31.5,65.0,100.0,surplus,4364596540921652.5,1.00354609929078,-0.0035460992907800915
284,11,10,2017,16.416,21.5,30.0,60.0,95.0,surplus,709775610385026.1,1.0035335689045937,-0.0035335689045936647
285,12,10,2017,11.7036,21.0,28.5,73.0,95.0,surplus,1885543635392164.8,1.0035211267605635,-0.0035211267605634866
286,13,10,2017,15.0606,23.5,31.2,60.0,95.0,surplus,3392569464235750.0,1.0035087719298246,-0.0035087719298245723
287,14,10,2017,18.0738,22.0,31.0,52.0,96.0,surplus,145957566007356.9,1.0034965034965035,-0.0034965034965035446
288,15,10,2017,14.359628571428573,24.5,32.0,43.0,95.0,surplus,647073079843712.4,1.0034843205574913,-0.0034843205574912606
289,16,10,2017,17.4744,21.5,31.5,58.0,95.0,surplus,1470607875690953.2,1.0034722222222223,-0.003472222222222321
290,17,10,2017,18.7416,22.0,31.5,53.0,94.0,surplus,477704834366718.94,1.0034602076124568,-0.0034602076124568004
291,18,10,2017,15.975661224489796,24.0,28.0,79.0,96.0,surplus,5648896650029641.0,1.0034482758620689,-0.0034482758620688614
292,19,10,2017,10.7406,24.0,28.5,71.0,96.0,surplus,4421650474602320.0,1.0034364261168385,-0.0034364261168384758
293,20,10,2017,12.9998,23.5,31.25,48.0,96.0,surplus,680161171176012.8,1.0034246575342465,-0.003424657534246478
294,21,10,2017,15.480784256559767,23.5,31.0,53.0,96.0,surplus,1796093362063555.2,1.0034129692832765,-0.0034129692832765013
295,22,10,2017,19.19,24.5,32.2,56.0,97.0,surplus,4835790160111727.0,1.0034013605442176,-0.00340136054421758
296,23,10,2017,17.17,24.0,31.5,63.0,94.0,surplus,4986794879337267.0,1.0033898305084745,-0.003389830508474523
297,24,10,2017,15.75692078300708,23.5,31.5,52.0,95.0,surplus,1780348527675236.5,1.0033783783783783,-0.0033783783783782884
298,25,10,2017,18.61,24.0,33.0,45.0,97.0,surplus,1845619188172562.8,1.0033670033670035,-0.0033670033670034627
299,26,10,2017,0.0,24.0,33.5,40.0,98.0,surplus,878753054395674.6,1.0033557046979866,-0.003355704697986628
300,27,10,2017,14.17250071993812,23.5,32.5,39.0,100.0,deficit,-276837472626678.2,1.0033444816053512,-0.0033444816053511683
301,28,10,2017,17.5,24.0,30.5,52.0,96.0,surplus,1729870346410605.2,1.0033333333333334,-0.0033333333333334103
302,29,10,2017,14.628488786135026,24.0,32.5,39.0,91.0,deficit,-1314671456026913.2,1.0033222591362125,-0.0033222591362125353
303,30,10,2017,14.962774500420744,24.0,33.0,18.0,91.0,deficit,-7212331198258609.0,1.0033112582781456,-0.0033112582781456013
304,31,10,2017,16.96,24.0,32.5,57.0,93.0,surplus,4293539085242146.0,1.0033003300330032,-0.0033003300330032292
305,1,11,2017,17.42,23.5,31.5,26.0,93.0,deficit,-5753221765847517.0,1.0032894736842106,-0.00328947368421062
306,2,11,2017,13.03,23.5,29.0,67.0,95.0,surplus,3617032634858571.0,1.0032786885245901,-0.003278688524590123
307,3,11,2017,19.94,22.2,31.5,44.0,93.0,deficit,-1978859111603650.0,1.0032679738562091,-0.0032679738562091387
308,4,11,2017,19.69,22.5,32.5,41.0,93.0,deficit,-1888245851126645.2,1.003257328990228,-0.0032573289902280145
309,5,11,2017,18.54,24.0,31.5,37.0,95.0,deficit,-1910984942525076.2,1.0032467532467533,-0.0032467532467532756
310,6,11,2017,19.73,22.5,32.5,29.0,93.0,deficit,-5556857487602283.0,1.0032362459546926,-0.003236245954692629
311,7,11,2017,19.22,24.0,33.0,27.0,95.0,deficit,-4183214392698625.5,1.0032258064516129,-0.003225806451612856
312,8,11,2017,18.224285714285717,24.0,34.0,16.0,93.0,deficit,-7732429403859322.0,1.0032154340836013,-0.003215434083601254
313,9,11,2017,19.87,24.0,35.0,18.0,94.0,deficit,-6617281893190300.0,1.0032051282051282,-0.0032051282051281937
314,10,11,2017,19.316326530612248,24.0,34.5,19.0,93.0,deficit,-6627093295760161.0,1.0031948881789137,-0.0031948881789136685
315,11,11,2017,19.22723032069971,24.0,34.0,20.0,95.0,deficit,-6219380418812206.0,1.0031847133757963,-0.0031847133757962887
316,12,11,2017,19.161120366513952,25.0,34.0,16.0,94.0,deficit,-6695022161315724.0,1.0031746031746032,-0.0031746031746031633
317,13,11,2017,19.479691795085383,24.5,34.0,28.0,92.0,deficit,-3444511941676178.0,1.0031645569620253,-0.0031645569620253333
318,14,11,2017,19.3,24.0,34.0,32.0,93.0,deficit,-2439823187468951.0,1.003154574132492,-0.003154574132492094
319,15,11,2017,16.42,24.0,33.0,42.0,92.0,surplus,61905440038376.016,1.0031446540880504,-0.003144654088050425
320,16,11,2017,17.57,24.0,33.0,39.0,92.0,deficit,-934641307613419.2,1.0031347962382444,-0.0031347962382444194
321,17,11,2017,19.66,25.0,33.5,35.0,92.0,deficit,-824908665018811.6,1.003125,-0.0031250000000000444
322,18,11,2017,16.78,24.0,34.0,35.0,95.0,deficit,-1040458103886444.2,1.0031152647975077,-0.0031152647975076775
323,19,11,2017,17.53,22.2,32.0,52.0,98.0,surplus,1726121628322136.5,1.0031055900621118,-0.0031055900621117516
324,20,11,2017,18.32,24.0,33.5,37.0,94.0,deficit,-891698378589132.8,1.0030959752321982,-0.003095975232198178
325,21,11,2017,17.94,22.0,33.0,35.0,93.0,deficit,-4284755128674877.5,1.0030864197530864,-0.0030864197530864335
326,22,11,2017,18.4,22.0,34.0,37.0,94.0,deficit,-2728777346244388.0,1.003076923076923,-0.003076923076922977
327,23,11,2017,18.58,25.0,32.0,44.0,96.0,surplus,2031287791287920.8,1.0030674846625767,-0.0030674846625766694
328,24,11,2017,19.01,24.5,32.1,35.0,93.0,deficit,-2211752084543091.0,1.003058103975535,-0.003058103975535076
329,25,11,2017,18.76,25.0,32.0,32.0,97.0,deficit,-1852767767699636.2,1.0030487804878048,-0.0030487804878047697
330,26,11,2017,18.36285714285714,23.5,32.5,18.0,94.0,deficit,-8873164616899654.0,1.0030395136778116,-0.003039513677811634
331,27,11,2017,18.912857142857145,22.5,33.5,15.0,95.0,deficit,-1.0662496217345292e+16,1.003030303030303,-0.003030303030302939
332,28,11,2017,15.010000000000002,22.5,33.5,13.0,84.0,deficit,-1.2542248531151514e+16,1.0030211480362539,-0.0030211480362538623
333,29,11,2017,15.501428571428571,22.5,33.5,4.0,94.0,deficit,-1.5014131377032688e+16,1.0030120481927711,-0.003012048192771122
334,30,11,2017,15.907142857142857,23.5,33.0,22.0,95.0,deficit,-7284601470114759.0,1.003003003003003,-0.0030030030030030463
335,1,12,2017,16.164285714285715,22.5,33.0,23.0,94.0,deficit,-8254671133190102.0,1.0029940119760479,-0.0029940119760478723
336,2,12,2017,19.44,24.0,33.5,15.0,93.0,deficit,-9523818273573340.0,1.0029850746268656,-0.0029850746268655914
337,3,12,2017,19.12,24.0,35.0,13.0,95.0,deficit,-9617908258242344.0,1.0029761904761905,-0.0029761904761904656
338,4,12,2017,17.82,25.0,34.0,30.0,95.0,deficit,-1845250080664155.5,1.002967359050445,-0.0029673590504450953
339,5,12,2017,19.51,25.0,35.0,15.0,94.0,deficit,-7767624509234221.0,1.0029585798816567,-0.002958579881656709
340,6,12,2017,0.0,25.0,35.2,15.0,96.0,deficit,-7372025566641227.0,1.0029498525073746,-0.002949852507374562
341,7,12,2017,17.64,25.0,32.5,41.0,93.0,surplus,776006353088399.6,1.0029411764705882,-0.002941176470588225
342,8,12,2017,16.13,24.0,33.0,33.0,94.0,deficit,-2943081797692129.5,1.002932551319648,-0.0029325513196480912
343,9,12,2017,15.665714285714285,24.0,27.0,80.0,97.0,surplus,7076675302005073.0,1.0029239766081872,-0.0029239766081872176
344,10,12,2017,15.7,23.0,31.5,16.0,85.0,deficit,-1.2406384624264888e+16,1.0029154518950438,-0.00291545189504383
345,11,12,2017,17.06,23.5,24.0,5.0,88.0,deficit,-1.599205279598862e+16,1.002906976744186,-0.0029069767441860517
346,12,12,2017,15.98,23.5,32.5,23.0,80.0,deficit,-9903622713253660.0,1.0028985507246377,-0.0028985507246377384
347,13,12,2017,0.0,23.0,35.0,5.0,86.0,deficit,-1.590019267502629e+16,1.0028901734104045,-0.0028901734104045396
348,14,12,2017,18.5,23.0,33.5,43.0,90.0,deficit,-737815048456853.2,1.0028818443804035,-0.0028818443804035088
349,15,12,2017,19.08,23.0,35.0,26.0,95.0,deficit,-5751074258365997.0,1.0028735632183907,-0.002873563218390718
350,16,12,2017,19.04,22.5,35.0,0.0,94.0,deficit,-1.8239597088084584e+16,1.002865329512894,-0.002865329512893977
351,17,12,2017,17.32,24.5,34.0,29.0,93.0,deficit,-3588523219971628.0,1.002857142857143,-0.0028571428571428914
352,18,12,2017,17.28,24.0,34.0,41.0,93.0,surplus,859206754404185.0,1.002849002849003,-0.002849002849002913
353,19,12,2017,14.72,25.0,32.0,53.0,97.0,surplus,6232996073844341.0,1.0028409090909092,-0.0028409090909091717
354,20,12,2017,15.98,25.0,33.0,42.0,96.0,surplus,2547190540877210.0,1.0028328611898016,-0.0028328611898016387
355,21,12,2017,16.52,23.5,32.5,43.0,96.0,surplus,279584047555395.97,1.002824858757062,-0.0028248587570620654
356,22,12,2017,17.68,24.0,34.0,44.0,96.0,surplus,2997834658763032.0,1.0028169014084507,-0.0028169014084507005
357,23,12,2017,13.46,16.0,33.5,0.0,90.0,deficit,-2.5181503624689556e+16,1.002808988764045,-0.002808988764045006
358,24,12,2017,18.94,18.0,33.5,0.0,85.0,deficit,-2.365031895206104e+16,1.0028011204481793,-0.0028011204481792618
359,25,12,2017,18.47,18.5,33.5,10.0,85.0,deficit,-1.9418646486590804e+16,1.0027932960893855,-0.0027932960893854997
360,26,12,2017,18.25,18.5,33.5,25.0,87.0,deficit,-1.3395317229189928e+16,1.0027855153203342,-0.0027855153203342198
361,27,12,2017,17.17,19.5,32.5,11.0,87.0,deficit,-1.857607593507999e+16,1.0027777777777778,-0.002777777777777768
362,28,12,2017,17.212857142857143,19.0,33.5,4.0,62.0,deficit,-2.157689555501737e+16,1.002770083102493,-0.0027700831024930483
363,29,12,2017,0.0,19.0,34.0,13.428571428571429,84.57142857142857,deficit,-1.790327343526365e+16,1.0027624309392265,-0.0027624309392264568
364,30,12,2017,14.786122448979594,21.5,33.5,12.0,94.0,deficit,-1.562050047625143e+16,1.002754820936639,-0.0027548209366390353
365,31,12,2017,15.614693877551021,19.0,33.0,19.0,84.0,deficit,-1.6210044325280096e+16,1.0027472527472527,-0.0027472527472527375
